,pl_name,pl_discmethod,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjref,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjref,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbinclref,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparref,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperref,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxref,st_rad,st_raderr1,st_raderr2,st_radref,st_mass,st_masserr1,st_masserr2,st_massref,st_metratio,st_teff,pl_facility,pl_locale,pl_bmassjlim,st_spstr,pl_ttvflag,er,em,ep,ea,ers,ems,mmax,mmin,orbsmax,Pet,reli
520,Kepler-217 d,Transit,0.123,0.006999999999999999,-0.006999999999999999,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,3.88689525,2.241e-05,-2.241e-05,Morton et al. 2016,,,,Morton et al. 2016,1.8,0.08,-0.08,Berger et al. 2018,1.37,0.157,-0.124,Morton et al. 2016,,6171.0,Kepler,Space,,,0,0.05691056910569105,,5.7655271260526e-06,,0.04444444444444445,0.10255474452554744,,,0.053733252439337256,2.876780274917963,0.0
521,K2-270 b,Transit,0.123,0.01,-0.01,Livingston et al. 2018,,,,Livingston et al. 2018,,,,Livingston et al. 2018,,,,,0.42,0.33,-0.29,Livingston et al. 2018,1.543069,0.00018899999999999999,-0.000185,Livingston et al. 2018,0.0247,0.0002,-0.0002,Livingston et al. 2018,0.77,0.01,-0.01,Livingston et al. 2018,0.85,0.02,-0.02,Livingston et al. 2018,[Fe/H],4877.0,K2,Space,,,0,0.08130081300813008,,0.00012118706292460024,0.008097165991902834,0.012987012987012986,0.023529411764705882,,,0.0247,3.0913081332075745,0.0
522,Kepler-914 b,Transit,0.123,0.015,-0.011,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,4.40966548,1.193e-05,-1.193e-05,Morton et al. 2016,,,,Morton et al. 2016,1.28,0.06,-0.05,Berger et al. 2018,1.1,0.048,-0.043,Morton et al. 2016,[Fe/H],5877.0,Kepler,Space,,,0,0.1056910569105691,,2.7054206388462826e-06,,0.04296875,0.04136363636363636,,,0.054325330067727134,4.090048636820413,0.0
523,Kepler-301 b,Transit,0.123,0.008,-0.006,Berger et al. 2018,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.09,0.21,-0.21, Rowe et al. 2014,2.50856212,6.26e-06,-6.26e-06,Gajdo&scaron; et al. 2019,0.036000000000000004,,,Rowe et al. 2014,0.95,0.04,-0.04,Berger et al. 2018,0.98,0.046,-0.055,Morton et al. 2016,,5815.0,Kepler,Space,,,0,0.05691056910569105,,2.495453451238433e-06,,0.042105263157894736,0.051530612244897966,,,0.036000000000000004,3.6518670979123797,0.0
524,K2-211 b,Transit,0.123,0.015,-0.009000000000000001,Mayo et al. 2018,,,,Mayo et al. 2018,81.569,6.224,-13.157,Mayo et al. 2018,,,,,,,,Mayo et al. 2018,0.669558,3.2e-05,-3.2e-05,Mayo et al. 2018,,,,Mayo et al. 2018,0.82,0.03,-0.02,Mayo et al. 2018,0.8819,0.0194,-0.0269,Mayo et al. 2018,[Fe/H],5221.0,K2,Space,,,0,0.09756097560975607,,4.7792722960520225e-05,,0.03048780487804878,0.02625014173942624,,,0.014363699095511443,1.6880624703472709,0.0
525,Kepler-353 c,Transit,0.123,0.006,-0.006, Rowe et al. 2014,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.46,0.24,-0.24, Rowe et al. 2014,8.41102098,4.36e-06,-4.36e-06,Holczer et al. 2016,0.065,,,Rowe et al. 2014,0.5,0.02,-0.02, Rowe et al. 2014,0.58,0.026000000000000002,-0.028999999999999998,Morton et al. 2016,,3903.0,Kepler,Space,,,0,0.04878048780487805,,5.183675097669296e-07,,0.04,0.04741379310344828,,,0.065,12.527932960893855,0.0
526,K2-187 b,Transit,0.123,0.014,-0.008,Mayo et al. 2018,,,,Livingston et al. 2018,81.93,5.825,-11.735,Mayo et al. 2018,,,,,0.41,0.34,-0.28,Livingston et al. 2018,0.773981,5.2000000000000004e-05,-5e-05,Mayo et al. 2018,0.0164,0.0002,-0.0002,Livingston et al. 2018,0.92,0.02,-0.02,Livingston et al. 2018,0.9670000000000001,0.0252,-0.0242,Mayo et al. 2018,[Fe/H],5484.0,K2,Space,,,0,0.08943089430894308,,6.589309039885992e-05,0.012195121951219513,0.021739130434782608,0.025542916235780762,,,0.0164,1.7178770949720668,0.0
527,Kepler-1622 b,Transit,0.123,0.024,-0.023,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,10.8118737,0.00010090000000000001,-0.00010090000000000001,Morton et al. 2016,,,,Morton et al. 2016,1.33,0.06,-0.06,Berger et al. 2018,1.31,0.22,-0.129,Morton et al. 2016,[Fe/H],6436.0,Kepler,Space,,,0,0.19105691056910568,,9.332332470735392e-06,,0.045112781954887216,0.133206106870229,,,0.10470291907301282,7.586530659089643,0.0
528,Kepler-1557 b,Transit,0.123,0.012,-0.011,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,3.74032496,2.165e-05,-2.165e-05,Morton et al. 2016,,,,Morton et al. 2016,1.06,0.09,-0.08,Berger et al. 2018,1.11,0.145,-0.098,Morton et al. 2016,[Fe/H],6099.0,Kepler,Space,,,0,0.0934959349593496,,5.7882671242554294e-06,,0.080188679245283,0.10945945945945944,,,0.04882567604035109,4.438931757647604,0.0
529,Kepler-360 b,Transit,0.123,0.008,-0.006,Berger et al. 2018,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.07,0.24,-0.24, Rowe et al. 2014,3.28972217,8.33e-06,-8.33e-06,Morton et al. 2016,0.044000000000000004,,,Rowe et al. 2014,0.92,0.04,-0.04,Berger et al. 2018,0.95,0.04,-0.05,Morton et al. 2016,,6053.0,Kepler,Space,,,0,0.05691056910569105,,2.5321287238064846e-06,,0.043478260869565216,0.04736842105263158,,,0.044000000000000004,4.608938547486034,0.0
530,Kepler-208 c,Transit,0.123,0.006999999999999999,-0.006,Berger et al. 2018,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.27,0.23,-0.23, Rowe et al. 2014,7.46659864,1.04e-05,-1.04e-05,Holczer et al. 2016,0.079,,,Rowe et al. 2014,1.26,0.06,-0.05,Berger et al. 2018,1.16,0.106,-0.061,Morton et al. 2016,,6092.0,Kepler,Space,,,0,0.052845528455284535,,1.3928698328962276e-06,,0.04365079365079365,0.07198275862068965,,,0.079,6.04216546953977,0.0
531,Kepler-249 d,Transit,0.123,0.006,-0.005,Berger et al. 2018,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.9,0.24,-0.24, Rowe et al. 2014,15.36844007,3.81e-06,-3.81e-06,Holczer et al. 2016,0.09198,0.00398,-0.00398,Muirhead et al. 2012,0.51,0.01,-0.01,Berger et al. 2018,0.4,0.031,-0.037000000000000005,Morton et al. 2016,,3568.0,Kepler,Space,,M2 V,0,0.04471544715447154,,2.4791065213165776e-07,0.04327027614698848,0.0196078431372549,0.085,,,0.09198,17.38038120276044,0.0
532,Kepler-1120 b,Transit,0.123,0.008,-0.006,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,2.94902905,7.47e-06,-7.47e-06,Morton et al. 2016,,,,Morton et al. 2016,0.74,0.03,-0.04,Morton et al. 2016,0.78,0.036000000000000004,-0.039,Morton et al. 2016,[Fe/H],4904.0,Kepler,Space,,,0,0.05691056910569105,,2.5330371024998886e-06,,0.0472972972972973,0.048076923076923066,,,0.03704690656761164,4.824544302365249,0.0
533,Kepler-1315 b,Transit,0.123,0.006999999999999999,-0.005,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,0.84338011,8.2e-07,-8.2e-07,Morton et al. 2016,,,,Morton et al. 2016,0.75,0.03,-0.03,Morton et al. 2016,0.8,0.034,-0.037000000000000005,Morton et al. 2016,[Fe/H],4861.0,Kepler,Space,,,0,0.04878048780487805,,9.722780870419152e-07,,0.04,0.044375000000000005,,,0.01621735215541507,2.0837938523717687,0.0
535,Kepler-629 b,Transit,0.123,0.005,-0.004,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,7.23857938,2.16e-06,-2.16e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.84,0.02,-0.02,Morton et al. 2016,0.93,0.027000000000000003,-0.027999999999999997,Morton et al. 2016,[Fe/H],5444.0,Kepler,Space,,,0,0.03658536585365853,,2.984010931714063e-07,,0.023809523809523808,0.02956989247311828,,,0.07148214768853903,8.200765147827202,0.0
536,K2-147 b,Transit,0.123,0.015,-0.013,Hirano et al. 2018,,,,Hirano et al. 2018,,,,Hirano et al. 2018,,,,,,,,Hirano et al. 2018,0.961917,2.6000000000000002e-05,-2.6000000000000002e-05,Hirano et al. 2018,0.0159,0.0005,-0.0005,Hirano et al. 2018,0.55,0.06,-0.06,Hirano et al. 2018,0.583,0.059000000000000004,-0.059000000000000004,Hirano et al. 2018,[Fe/H],3672.0,K2,Space,,,0,0.11382113821138212,,2.7029359081916628e-05,0.031446540880503145,0.10909090909090907,0.10120068610634647,,,0.0159,2.7859319451498217,0.0
537,Kepler-1050 b,Transit,0.123,0.006999999999999999,-0.008,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,15.37857995,3.625e-05,-3.625e-05,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,1.01,0.04,-0.04,Berger et al. 2018,1.09,0.08199999999999999,-0.067,Morton et al. 2016,[Fe/H],6010.0,Kepler,Space,,,0,0.06097560975609755,,2.35717472730634e-06,,0.0396039603960396,0.06834862385321101,,,0.12455295566454828,11.884166630972166,0.0
538,Kepler-402 c,Transit,0.123,0.025,-0.013,Berger et al. 2018,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.59,0.25,-0.25, Rowe et al. 2014,6.12480953,5.51e-06,-5.51e-06,Holczer et al. 2016,0.068,,,Rowe et al. 2014,1.1,0.05,-0.04,Berger et al. 2018,1.15,0.059000000000000004,-0.052000000000000005,Morton et al. 2016,,6090.0,Kepler,Space,,,0,0.15447154471544716,,8.996198123405153e-07,,0.0409090909090909,0.048260869565217385,,,0.068,5.957338750634841,0.0
539,Kepler-1466 b,Transit,0.124,0.008,-0.006999999999999999,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,31.17498523,7.75e-06,-7.75e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.98,0.04,-0.04,Berger et al. 2018,1.01,0.07400000000000001,-0.069,Morton et al. 2016,[Fe/H],5884.0,Kepler,Space,,,0,0.06048387096774192,,2.4859674969603826e-07,,0.04081632653061225,0.0707920792079208,,,0.19449674797452177,19.12592009212462,0.0
540,Kepler-383 b,Transit,0.124,0.009000000000000001,-0.006999999999999999,Morton et al. 2016,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.33,0.22,-0.22, Rowe et al. 2014,12.90475989,1.004e-05,-1.004e-05,Holczer et al. 2016,0.095,,,Rowe et al. 2014,0.71,0.03,-0.04,Morton et al. 2016,0.75,0.034,-0.046,Morton et al. 2016,,4710.0,Kepler,Space,,,0,0.06451612903225806,,7.78007501540581e-07,,0.049295774647887335,0.05333333333333334,,,0.095,12.894405539381541,0.0
541,Kepler-181 b,Transit,0.124,0.006,-0.009000000000000001,Berger et al. 2018,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.16,0.23,-0.23, Rowe et al. 2014,3.13784883,7.8e-06,-7.8e-06,Morton et al. 2016,0.04,,,Rowe et al. 2014,0.8,0.04,-0.03,Berger et al. 2018,0.88,0.042,-0.048,Morton et al. 2016,,5333.0,Kepler,Space,,,0,0.06048387096774194,,2.4857794057593275e-06,,0.04375,0.05113636363636363,,,0.04,4.818435754189943,0.0
542,Kepler-383 c,Transit,0.124,0.039,-0.011,Morton et al. 2016,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.36,0.23,-0.23, Rowe et al. 2014,31.20124775,0.00030336,-0.00030336,Gajdo&scaron; et al. 2019,0.172,,,Rowe et al. 2014,0.71,0.03,-0.04,Morton et al. 2016,0.75,0.034,-0.046,Morton et al. 2016,,4710.0,Kepler,Space,,,0,0.20161290322580647,,9.72268809345934e-06,,0.049295774647887335,0.05333333333333334,,,0.172,23.34566055551184,0.0
543,Kepler-1282 b,Transit,0.124,0.011,-0.01,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,2.13194651,6.87e-06,-6.87e-06,Morton et al. 2016,,,,Morton et al. 2016,0.85,0.07,-0.06,Berger et al. 2018,0.92,0.043,-0.045,Morton et al. 2016,[Fe/H],5504.0,Kepler,Space,,,0,0.08467741935483873,,3.2224073013914406e-06,,0.07647058823529412,0.04782608695652173,,,0.03152931440526603,3.574634725539527,0.0
544,Kepler-186 c,Transit,0.124,0.004,-0.004,Berger et al. 2018,,,,Quintana et al. 2014,,,,Quintana et al. 2014,,,,,0.28,0.2,-0.19, Quintana et al. 2014 ,7.26730023,2.07e-06,-2.07e-06,Holczer et al. 2016,0.05763,0.00223,-0.00223,Muirhead et al. 2012,0.54,0.01,-0.01,Berger et al. 2018,0.51,0.031,-0.027000000000000003,Morton et al. 2016,[Fe/H],3755.0,Kepler,Space,,M1,0,0.03225806451612903,,2.84837551014457e-07,0.03869512406732605,0.018518518518518517,0.056862745098039215,,,0.05763,10.284683426443202,0.0
545,Kepler-189 b,Transit,0.124,0.009000000000000001,-0.006999999999999999,Morton et al. 2016,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.23,0.23,-0.23, Rowe et al. 2014,10.39990194,4.984e-05,-4.984e-05,Morton et al. 2016,0.08800000000000001,,,Rowe et al. 2014,0.76,0.03,-0.03,Berger et al. 2018,0.83,0.038,-0.043,Morton et al. 2016,,5235.0,Kepler,Space,,,0,0.06451612903225806,,4.7923528786657006e-06,,0.03947368421052632,0.04879518072289156,,,0.08800000000000001,11.158482799176713,0.0
546,Kepler-198 d,Transit,0.124,0.006999999999999999,-0.006,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,1.31184609,1.26e-06,-1.26e-06,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,0.9,0.04,-0.04,Berger et al. 2018,0.97,0.035,-0.033,Morton et al. 2016,,5574.0,Kepler,Space,,,0,0.052419354838709666,,9.604785268674316e-07,,0.04444444444444445,0.035051546391752585,,,0.023215616281521457,2.485843456587493,0.0
547,Kepler-286 b,Transit,0.124,0.009000000000000001,-0.006,Morton et al. 2016,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.06,0.23,-0.23, Rowe et al. 2014,1.79632439,5.87e-06,-5.87e-06,Morton et al. 2016,0.027000000000000003,,,Rowe et al. 2014,0.91,0.05,-0.04,Morton et al. 2016,0.96,0.04,-0.042,Morton et al. 2016,,5580.0,Kepler,Space,,,0,0.06048387096774194,,3.2677839440792764e-06,,0.04945054945054945,0.04270833333333333,,,0.027000000000000003,2.8592915464423845,0.0
549,Kepler-442 b,Transit,0.124,0.009000000000000001,-0.009000000000000001,Berger et al. 2018,,,,Torres et al. 2015,89.94,0.06,-0.12,Torres et al. 2015,,,,,0.22,0.29,-0.22,Torres et al. 2015,112.29897559,3.359e-05,-3.359e-05,Holczer et al. 2016,0.409,0.209,-0.06,Torres et al. 2015,0.6,0.02,-0.02,Torres et al. 2015,0.7,0.026000000000000002,-0.027999999999999997,Morton et al. 2016,[Fe/H],4402.0,Kepler,Space,,,0,0.07258064516129033,,2.99112256576908e-07,0.3288508557457213,0.03333333333333333,0.038571428571428576,,,0.409,65.69134078212291,0.0
550,Kepler-948 b,Transit,0.124,0.006999999999999999,-0.008,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,7.7684356,7.93e-06,-7.93e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.94,0.04,-0.04,Berger et al. 2018,0.96,0.065,-0.057,Morton et al. 2016,[Fe/H],5679.0,Kepler,Space,,,0,0.06048387096774192,,1.020797546419771e-06,,0.042553191489361715,0.06354166666666666,,,0.07572637589896719,7.763461216315132,0.0
551,Kepler-770 d,Transit,0.125,0.017,-0.01,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,4.15244722,1.685e-05,-1.685e-05,Morton et al. 2016,,,,Morton et al. 2016,1.22,0.06,-0.06,Berger et al. 2018,0.94,0.053,-0.057,Morton et al. 2016,[Fe/H],5598.0,Kepler,Space,,,0,0.108,,4.0578480850624765e-06,,0.049180327868852465,0.058510638297872335,,,0.04952750082958992,3.9122144395568554,0.0
552,K2-233 b,Transit,0.125,0.006,-0.005,David et al. 2018,,,,David et al. 2018,88.79,0.82,-0.94,David et al. 2018,,,,,0.2,0.15,-0.14,David et al. 2018,2.46746,0.00014,-0.00014,David et al. 2018,0.03317,0.00044,-0.00045,David et al. 2018,0.74,0.03,-0.03,David et al. 2018,0.8,0.032,-0.032,David et al. 2018,[Fe/H],4950.0,K2,Space,,K3,0,0.044000000000000004,,5.673850842566851e-05,0.013415737111848056,0.040540540540540536,0.04,,,0.03317,4.3196625396346064,0.0
553,Kepler-1311 c,Transit,0.125,0.006999999999999999,-0.006999999999999999,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,2.53573424,1.018e-05,-1.018e-05,Morton et al. 2016,,,,Morton et al. 2016,1.72,0.08,-0.07,Berger et al. 2018,1.05,0.083,-0.057999999999999996,Morton et al. 2016,[Fe/H],5748.0,Kepler,Space,,,0,0.056,,4.014616295120896e-06,,0.04360465116279071,0.06714285714285714,,,0.03698849307594144,2.072403227101435,0.0
554,Kepler-186 e,Transit,0.125,0.005,-0.004,Berger et al. 2018,,,,Quintana et al. 2014,,,,Quintana et al. 2014,,,,,0.31,0.2,-0.2, Quintana et al. 2014 ,22.407791,3.55e-06,-3.55e-06,Holczer et al. 2016,0.11,0.015,-0.015, Quintana et al. 2014 ,0.54,0.01,-0.01,Berger et al. 2018,0.51,0.031,-0.027000000000000003,Morton et al. 2016,[Fe/H],3755.0,Kepler,Space,,M1,0,0.036000000000000004,,1.5842703995230943e-07,0.13636363636363635,0.018518518518518517,0.056862745098039215,,,0.11,19.63066418373681,0.0
555,Kepler-394 b,Transit,0.125,0.009000000000000001,-0.008,Berger et al. 2018,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.24,0.24,-0.24, Rowe et al. 2014,8.00505342,4.743e-05,-4.743e-05,Morton et al. 2016,0.083,,,Rowe et al. 2014,1.02,0.05,-0.05,Berger et al. 2018,1.13,0.133,-0.083,Morton et al. 2016,,6402.0,Kepler,Space,,,0,0.068,,5.925007306197339e-06,,0.04901960784313725,0.09557522123893808,,,0.083,7.841767992113048,0.0
556,Kepler-1368 b,Transit,0.125,0.016,-0.014,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,0.67564698,2.48e-06,-2.48e-06,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,0.99,0.12,-0.1,Berger et al. 2018,1.07,0.083,-0.064,Morton et al. 2016,[Fe/H],5906.0,Kepler,Space,,,0,0.12,,3.670555887040301e-06,,0.11111111111111112,0.06869158878504672,,,0.015412586767460148,1.5002941241390868,0.0
557,Kepler-127 b,Transit,0.125,0.004,-0.004, Rowe et al. 2014,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.49,0.25,-0.25, Rowe et al. 2014,14.43602503,3.65e-06,-3.65e-06,Holczer et al. 2016,0.125,,,Rowe et al. 2014,1.37,0.03,-0.03,Morton et al. 2016,1.25,0.042,-0.039,Morton et al. 2016,,6106.0,Kepler,Space,,,0,0.032,,2.528396835288668e-07,,0.0218978102189781,0.0324,,,0.125,8.792765974799169,0.0
558,Kepler-1145 b,Transit,0.125,0.01,-0.01,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,3.97076766,1.11e-05,-1.11e-05,Morton et al. 2016,,,,Morton et al. 2016,0.75,0.05,-0.05,Morton et al. 2016,0.79,0.048,-0.054000000000000006,Morton et al. 2016,[Fe/H],5064.0,Kepler,Space,,,0,0.08,,2.7954292344568963e-06,,0.06666666666666668,0.06455696202531645,,,0.045365572565179604,5.829095916196262,0.0
559,Kepler-1301 b,Transit,0.125,0.012,-0.006999999999999999,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,9.08237046,4.331e-05,-4.331e-05,Morton et al. 2016,,,,Morton et al. 2016,0.81,0.05,-0.04,Morton et al. 2016,0.85,0.036000000000000004,-0.042,Morton et al. 2016,[Fe/H],5188.0,Kepler,Space,,,0,0.076,,4.768578884856454e-06,,0.05555555555555555,0.04588235294117647,,,0.08069999333043772,9.601178598179533,0.0
